Business Line,Anonymized_PCP_UID,Anonymized_Facility_UID,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12
Wisconsin Geriatrics,P116,F111,24,24,26,29,29,29,28,28,27,25,26,25
Wisconsin Geriatrics,P116,F219,33,30,29,29,27,26,25,25,24,25,25,25
Wisconsin Geriatrics,P116,F300,28,27,25,29,31,31,31,32,33,30,31,31
Wisconsin Geriatrics,P116,F334,5,4,4,4,3,4,4,3,3,0,0,0
Wisconsin Geriatrics,P116,F335,40,41,44,44,44,42,41,43,46,46,43,39
Wisconsin Geriatrics,P116,F637,21,19,18,19,21,20,20,18,22,21,18,17
Wisconsin Geriatrics,P116,F705,15,14,14,15,16,14,16,15,15,15,12,14
Wisconsin Geriatrics,P116,F740,11,10,11,11,10,8,8,7,7,0,0,0
Wisconsin Geriatrics,P116,F768,16,16,16,15,15,14,17,18,21,24,23,20
Wisconsin Geriatrics,P116,F790,12,13,14,18,17,20,22,21,21,22,23,21
Wisconsin Geriatrics,P116,F801,23,22,21,20,22,24,23,22,23,24,27,30
Wisconsin Geriatrics,P116,F833,5,4,4,4,4,5,5,5,6,0,0,0
Wisconsin Geriatrics,P116,F91,48,54,51,55,51,53,58,59,60,59,55,58
Wisconsin Geriatrics,P119,F1128,0,0,0,0,0,0,0,0,1,4,10,14
Wisconsin Geriatrics,P119,F171,45,44,42,40,43,45,45,47,48,49,46,47
Wisconsin Geriatrics,P119,F286,13,13,14,13,12,12,14,12,11,11,11,11
Wisconsin Geriatrics,P119,F287,41,39,40,43,42,44,45,45,44,47,49,49
Wisconsin Geriatrics,P119,F313,50,52,50,49,52,50,52,52,53,52,52,50
Wisconsin Geriatrics,P119,F624,18,18,18,18,18,19,20,22,22,22,22,20
Wisconsin Geriatrics,P119,F643,21,19,15,15,15,16,17,16,17,20,22,21
Wisconsin Geriatrics,P119,F678,10,9,8,8,8,9,9,10,11,11,11,11
Wisconsin Geriatrics,P119,F857,11,10,10,10,10,9,8,9,9,7,7,8
Wisconsin Geriatrics,P21,F157,37,37,37,36,36,36,38,38,37,36,36,39
Wisconsin Geriatrics,P21,F236,60,61,63,63,64,62,61,59,58,58,55,56
Wisconsin Geriatrics,P21,F273,25,26,28,26,27,29,29,28,28,28,27,29
Wisconsin Geriatrics,P21,F274,24,23,23,22,21,24,24,25,21,18,18,19
Wisconsin Geriatrics,P21,F313,50,52,50,49,52,50,52,52,53,52,52,50
Wisconsin Geriatrics,P21,F36,51,52,53,50,49,48,48,49,51,51,51,51
Wisconsin Geriatrics,P21,F360,23,24,25,28,29,31,30,32,35,35,36,34
Wisconsin Geriatrics,P21,F375,21,20,23,30,30,29,28,28,32,34,35,34
Wisconsin Geriatrics,P21,F620,25,28,32,33,35,37,37,36,31,30,30,28
Wisconsin Geriatrics,P21,F643,21,19,15,15,15,16,17,16,17,20,22,21
Wisconsin Geriatrics,P21,F729,11,14,13,12,14,14,16,14,15,17,18,18
Wisconsin Geriatrics,P27,F1040,0,0,0,7,14,27,29,31,32,33,33,34
Wisconsin Geriatrics,P27,F1061,0,0,0,0,2,4,6,7,7,6,6,6
Wisconsin Geriatrics,P27,F1101,0,0,0,0,0,0,6,7,10,10,0,0
Wisconsin Geriatrics,P27,F169,49,50,49,46,42,38,35,31,30,27,26,26
Wisconsin Geriatrics,P27,F171,45,44,42,40,43,45,45,47,48,49,46,47
Wisconsin Geriatrics,P27,F284,18,18,18,18,17,17,16,17,16,16,16,16
Wisconsin Geriatrics,P27,F319,27,29,29,29,27,30,29,29,29,30,31,32
Wisconsin Geriatrics,P27,F347,27,28,28,28,33,34,33,33,37,38,36,30
Wisconsin Geriatrics,P27,F383,5,5,6,5,6,0,0,0,0,0,0,0
Wisconsin Geriatrics,P27,F404,24,23,23,23,24,22,24,25,26,25,25,28
Wisconsin Geriatrics,P27,F421,16,18,18,0,0,0,0,0,0,0,0,0
Wisconsin Geriatrics,P27,F46,4,4,4,4,4,0,0,0,0,0,0,0
Wisconsin Geriatrics,P27,F47,5,5,5,5,4,0,0,0,0,0,0,0
Wisconsin Geriatrics,P27,F470,7,7,7,7,7,6,6,6,6,5,0,0
Wisconsin Geriatrics,P27,F527,15,16,17,16,18,18,18,18,18,18,0,0
Wisconsin Geriatrics,P27,F610,14,15,14,15,14,14,14,14,14,13,12,12
Wisconsin Geriatrics,P27,F611,55,53,56,58,59,59,58,59,54,57,59,57
Wisconsin Geriatrics,P27,F622,3,3,2,2,2,0,0,0,0,0,0,0
Wisconsin Geriatrics,P27,F623,3,2,1,1,1,0,0,0,0,0,0,0
Wisconsin Geriatrics,P27,F625,24,26,28,26,28,25,25,24,24,25,25,26
Wisconsin Geriatrics,P27,F643,21,19,15,15,15,16,17,16,17,20,22,21
Wisconsin Geriatrics,P27,F650,11,12,12,14,14,14,13,14,14,14,13,15
Wisconsin Geriatrics,P27,F663,7,8,8,8,8,8,7,7,7,7,0,0
Wisconsin Geriatrics,P27,F671,16,15,12,12,10,9,11,11,10,9,9,9
Wisconsin Geriatrics,P27,F689,11,12,11,11,11,12,13,13,13,13,12,12
Wisconsin Geriatrics,P27,F756,4,3,3,3,3,0,0,0,0,0,0,0
Wisconsin Geriatrics,P27,F757,5,5,5,5,5,0,0,0,0,0,0,0
Wisconsin Geriatrics,P27,F800,11,10,11,11,12,12,10,10,8,8,9,8
Wisconsin Geriatrics,P27,F84,43,46,43,43,42,45,41,43,41,38,37,38
Wisconsin Geriatrics,P30,F1024,0,0,0,2,7,9,10,11,11,10,10,10
Wisconsin Geriatrics,P30,F1106,0,0,0,0,0,0,0,0,1,1,3,2
Wisconsin Geriatrics,P30,F1107,0,0,0,0,0,0,0,2,2,2,3,3
Wisconsin Geriatrics,P30,F1126,0,0,0,0,0,0,0,0,2,2,2,2
Wisconsin Geriatrics,P30,F1128,0,0,0,0,0,0,0,0,1,4,10,14
Wisconsin Geriatrics,P30,F1182,0,0,0,0,0,0,0,0,1,1,1,1
Wisconsin Geriatrics,P30,F174,13,14,14,11,10,9,9,0,0,0,0,0
Wisconsin Geriatrics,P30,F183,25,24,27,26,28,27,26,24,26,26,25,23
Wisconsin Geriatrics,P30,F293,50,53,54,50,53,49,50,50,49,52,49,51
Wisconsin Geriatrics,P30,F395,25,24,22,20,21,22,21,23,22,21,20,21
Wisconsin Geriatrics,P30,F472,29,31,30,0,0,0,0,0,0,0,0,0
Wisconsin Geriatrics,P30,F51,9,10,10,10,10,10,10,10,10,11,11,11
Wisconsin Geriatrics,P30,F528,22,22,21,21,22,23,23,24,23,23,25,23
Wisconsin Geriatrics,P30,F62,15,15,15,15,16,14,13,13,12,13,12,12
Wisconsin Geriatrics,P30,F625,24,26,28,26,28,25,25,24,24,25,25,26
Wisconsin Geriatrics,P30,F664,8,8,8,9,6,6,6,7,8,8,8,9
Wisconsin Geriatrics,P30,F689,11,12,11,11,11,12,13,13,13,13,12,12
Wisconsin Geriatrics,P30,F800,11,10,11,11,12,12,10,10,8,8,9,8
Wisconsin Geriatrics,P30,F865,3,3,2,2,3,4,4,5,6,6,4,4
Wisconsin Geriatrics,P31,F119,36,36,34,36,35,37,39,36,37,39,38,36
Wisconsin Geriatrics,P31,F138,40,41,41,43,43,42,45,45,43,43,42,43
Wisconsin Geriatrics,P31,F14,7,5,5,5,5,5,6,6,7,8,8,8
Wisconsin Geriatrics,P31,F175,13,13,14,14,15,15,16,16,15,13,14,16
Wisconsin Geriatrics,P31,F217,16,19,25,29,29,30,29,35,35,41,42,37
Wisconsin Geriatrics,P31,F289,33,33,37,37,33,33,35,35,31,32,33,35
Wisconsin Geriatrics,P31,F302,14,16,16,16,15,13,13,13,14,13,13,14
Wisconsin Geriatrics,P31,F329,10,10,9,10,9,9,8,14,13,12,12,10
Wisconsin Geriatrics,P31,F341,16,17,16,17,17,16,16,16,18,18,19,16
Wisconsin Geriatrics,P31,F386,35,37,37,39,40,37,35,38,38,38,0,0
Wisconsin Geriatrics,P31,F396,20,21,19,19,19,20,19,18,18,17,17,17
Wisconsin Geriatrics,P31,F404,24,23,23,23,24,22,24,25,26,25,25,28
Wisconsin Geriatrics,P31,F417,13,14,14,16,15,14,15,15,15,15,15,15
Wisconsin Geriatrics,P31,F473,21,21,22,22,22,21,19,20,20,20,21,21
Wisconsin Geriatrics,P31,F474,3,3,3,6,7,7,8,7,6,5,7,7
Wisconsin Geriatrics,P31,F479,20,20,19,18,17,17,17,20,23,21,23,22
Wisconsin Geriatrics,P31,F508,9,7,8,9,9,9,9,10,9,9,8,8
Wisconsin Geriatrics,P31,F52,10,11,11,12,12,11,11,10,9,10,11,11
Wisconsin Geriatrics,P31,F529,11,13,14,14,14,14,13,13,14,14,14,12
Wisconsin Geriatrics,P31,F53,11,11,11,10,10,9,9,9,8,9,9,6
Wisconsin Geriatrics,P31,F539,31,31,32,32,31,30,29,27,27,29,31,29
Wisconsin Geriatrics,P31,F54,9,9,7,7,6,6,6,6,6,6,5,5
Wisconsin Geriatrics,P31,F592,19,18,19,18,22,22,22,22,23,24,24,24
Wisconsin Geriatrics,P31,F73,19,17,17,17,17,21,19,19,20,18,21,20
Wisconsin Geriatrics,P31,F782,9,11,11,12,12,15,14,12,12,12,13,12
Wisconsin Geriatrics,P31,F799,8,9,9,8,9,12,11,11,10,9,9,9
Wisconsin Geriatrics,P31,F890,15,15,15,15,15,16,15,15,14,13,14,14
Wisconsin Geriatrics,P34,F106,66,67,66,65,64,64,65,70,74,77,73,72
Wisconsin Geriatrics,P34,F169,49,50,49,46,42,38,35,31,30,27,26,26
Wisconsin Geriatrics,P34,F172,25,25,27,29,30,30,33,33,33,33,32,32
Wisconsin Geriatrics,P34,F183,25,24,27,26,28,27,26,24,26,26,25,23
Wisconsin Geriatrics,P34,F293,50,53,54,50,53,49,50,50,49,52,49,51
Wisconsin Geriatrics,P34,F319,27,29,29,29,27,30,29,29,29,30,31,32
Wisconsin Geriatrics,P34,F390,16,16,15,15,14,15,15,18,19,19,20,19
Wisconsin Geriatrics,P34,F51,9,10,10,10,10,10,10,10,10,11,11,11
Wisconsin Geriatrics,P34,F534,23,24,24,25,24,23,24,26,25,22,24,25
Wisconsin Geriatrics,P34,F590,35,33,34,31,31,33,34,34,32,34,35,37
Wisconsin Geriatrics,P34,F62,15,15,15,15,16,14,13,13,12,13,12,12
Wisconsin Geriatrics,P34,F627,29,29,31,31,28,25,22,22,25,24,20,21
Wisconsin Geriatrics,P34,F634,21,19,20,18,17,17,15,15,16,18,19,18
Wisconsin Geriatrics,P34,F768,16,16,16,15,15,14,17,18,21,24,23,20
Wisconsin Geriatrics,P42,F1024,0,0,0,2,7,9,10,11,11,10,10,10
Wisconsin Geriatrics,P42,F1040,0,0,0,7,14,27,29,31,32,33,33,34
Wisconsin Geriatrics,P42,F1051,0,0,0,5,6,9,11,11,13,11,8,8
Wisconsin Geriatrics,P42,F106,66,67,66,65,64,64,65,70,74,77,73,72
Wisconsin Geriatrics,P42,F1061,0,0,0,0,2,4,6,7,7,6,6,6
Wisconsin Geriatrics,P42,F1101,0,0,0,0,0,0,6,7,10,10,0,0
Wisconsin Geriatrics,P42,F1106,0,0,0,0,0,0,0,0,1,1,3,2
Wisconsin Geriatrics,P42,F1107,0,0,0,0,0,0,0,2,2,2,3,3
Wisconsin Geriatrics,P42,F111,24,24,26,29,29,29,28,28,27,25,26,25
Wisconsin Geriatrics,P42,F1126,0,0,0,0,0,0,0,0,2,2,2,2
Wisconsin Geriatrics,P42,F1128,0,0,0,0,0,0,0,0,1,4,10,14
Wisconsin Geriatrics,P42,F1143,0,0,0,0,0,0,0,0,0,0,0,1
Wisconsin Geriatrics,P42,F116,51,50,51,53,53,54,50,53,52,53,53,53
Wisconsin Geriatrics,P42,F1176,0,0,0,0,0,0,0,0,0,0,0,3
Wisconsin Geriatrics,P42,F119,36,36,34,36,35,37,39,36,37,39,38,36
Wisconsin Geriatrics,P42,F120,39,40,42,40,38,35,35,35,34,30,29,28
Wisconsin Geriatrics,P42,F13,9,11,13,12,13,13,14,13,14,14,15,16
Wisconsin Geriatrics,P42,F137,29,33,34,33,36,35,35,38,38,39,40,39
Wisconsin Geriatrics,P42,F138,40,41,41,43,43,42,45,45,43,43,42,43
Wisconsin Geriatrics,P42,F14,7,5,5,5,5,5,6,6,7,8,8,8
Wisconsin Geriatrics,P42,F15,25,26,25,28,28,27,24,22,22,24,24,24
Wisconsin Geriatrics,P42,F157,37,37,37,36,36,36,38,38,37,36,36,39
Wisconsin Geriatrics,P42,F169,49,50,49,46,42,38,35,31,30,27,26,26
Wisconsin Geriatrics,P42,F171,45,44,42,40,43,45,45,47,48,49,46,47
Wisconsin Geriatrics,P42,F172,25,25,27,29,30,30,33,33,33,33,32,32
Wisconsin Geriatrics,P42,F174,13,14,14,11,10,9,9,0,0,0,0,0
Wisconsin Geriatrics,P42,F183,25,24,27,26,28,27,26,24,26,26,25,23
Wisconsin Geriatrics,P42,F194,12,11,10,9,10,12,11,11,12,12,12,11
Wisconsin Geriatrics,P42,F203,36,37,38,40,39,39,38,40,40,40,41,39
Wisconsin Geriatrics,P42,F206,30,31,30,31,31,33,33,33,32,34,36,37
Wisconsin Geriatrics,P42,F217,16,19,25,29,29,30,29,35,35,41,42,37
Wisconsin Geriatrics,P42,F219,33,30,29,29,27,26,25,25,24,25,25,25
Wisconsin Geriatrics,P42,F234,27,26,25,24,24,24,25,24,25,25,25,24
Wisconsin Geriatrics,P42,F236,60,61,63,63,64,62,61,59,58,58,55,56
Wisconsin Geriatrics,P42,F249,28,32,35,36,35,37,39,37,35,34,36,35
Wisconsin Geriatrics,P42,F273,25,26,28,26,27,29,29,28,28,28,27,29
Wisconsin Geriatrics,P42,F274,24,23,23,22,21,24,24,25,21,18,18,19
Wisconsin Geriatrics,P42,F284,18,18,18,18,17,17,16,17,16,16,16,16
Wisconsin Geriatrics,P42,F286,13,13,14,13,12,12,14,12,11,11,11,11
Wisconsin Geriatrics,P42,F287,41,39,40,43,42,44,45,45,44,47,49,49
Wisconsin Geriatrics,P42,F293,50,53,54,50,53,49,50,50,49,52,49,51
Wisconsin Geriatrics,P42,F300,28,27,25,29,31,31,31,32,33,30,31,31
Wisconsin Geriatrics,P42,F301,19,21,22,27,27,27,28,26,26,28,28,27
Wisconsin Geriatrics,P42,F313,50,52,50,49,52,50,52,52,53,52,52,50
Wisconsin Geriatrics,P42,F318,5,6,6,6,6,5,5,6,6,6,6,6
Wisconsin Geriatrics,P42,F319,27,29,29,29,27,30,29,29,29,30,31,32
Wisconsin Geriatrics,P42,F330,25,25,23,22,21,21,22,21,21,20,20,19
Wisconsin Geriatrics,P42,F334,5,4,4,4,3,4,4,3,3,0,0,0
Wisconsin Geriatrics,P42,F335,40,41,44,44,44,42,41,43,46,46,43,39
Wisconsin Geriatrics,P42,F345,23,24,26,25,24,22,22,21,21,20,21,21
Wisconsin Geriatrics,P42,F346,10,10,11,11,10,10,11,9,10,10,12,12
Wisconsin Geriatrics,P42,F347,27,28,28,28,33,34,33,33,37,38,36,30
Wisconsin Geriatrics,P42,F36,51,52,53,50,49,48,48,49,51,51,51,51
Wisconsin Geriatrics,P42,F360,23,24,25,28,29,31,30,32,35,35,36,34
Wisconsin Geriatrics,P42,F375,21,20,23,30,30,29,28,28,32,34,35,34
Wisconsin Geriatrics,P42,F386,35,37,37,39,40,37,35,38,38,38,0,0
Wisconsin Geriatrics,P42,F390,16,16,15,15,14,15,15,18,19,19,20,19
Wisconsin Geriatrics,P42,F395,25,24,22,20,21,22,21,23,22,21,20,21
Wisconsin Geriatrics,P42,F404,24,23,23,23,24,22,24,25,26,25,25,28
Wisconsin Geriatrics,P42,F430,32,30,32,34,33,32,32,33,30,30,32,32
Wisconsin Geriatrics,P42,F431,56,56,56,52,51,51,51,52,52,55,56,55
Wisconsin Geriatrics,P42,F432,11,11,11,12,12,10,10,13,14,16,14,12
Wisconsin Geriatrics,P42,F441,21,22,23,22,24,27,29,29,28,24,24,23
Wisconsin Geriatrics,P42,F443,24,22,22,21,19,21,21,21,21,23,23,21
Wisconsin Geriatrics,P42,F470,7,7,7,7,7,6,6,6,6,5,0,0
Wisconsin Geriatrics,P42,F496,20,18,20,21,20,18,18,16,16,16,16,17
Wisconsin Geriatrics,P42,F51,9,10,10,10,10,10,10,10,10,11,11,11
Wisconsin Geriatrics,P42,F52,10,11,11,12,12,11,11,10,9,10,11,11
Wisconsin Geriatrics,P42,F527,15,16,17,16,18,18,18,18,18,18,0,0
Wisconsin Geriatrics,P42,F528,22,22,21,21,22,23,23,24,23,23,25,23
Wisconsin Geriatrics,P42,F534,23,24,24,25,24,23,24,26,25,22,24,25
Wisconsin Geriatrics,P42,F538,18,17,16,18,19,16,16,16,17,17,15,16
Wisconsin Geriatrics,P42,F558,34,35,35,34,32,30,31,32,32,34,37,38
Wisconsin Geriatrics,P42,F568,29,30,30,30,30,32,31,32,31,31,31,29
Wisconsin Geriatrics,P42,F574,10,9,9,9,10,11,12,12,12,12,12,12
Wisconsin Geriatrics,P42,F590,35,33,34,31,31,33,34,34,32,34,35,37
Wisconsin Geriatrics,P42,F602,12,12,14,14,14,16,19,18,17,19,20,20
Wisconsin Geriatrics,P42,F608,10,10,12,12,14,14,14,15,17,15,16,17
Wisconsin Geriatrics,P42,F610,14,15,14,15,14,14,14,14,14,13,12,12
Wisconsin Geriatrics,P42,F611,55,53,56,58,59,59,58,59,54,57,59,57
Wisconsin Geriatrics,P42,F62,15,15,15,15,16,14,13,13,12,13,12,12
Wisconsin Geriatrics,P42,F620,25,28,32,33,35,37,37,36,31,30,30,28
Wisconsin Geriatrics,P42,F624,18,18,18,18,18,19,20,22,22,22,22,20
Wisconsin Geriatrics,P42,F625,24,26,28,26,28,25,25,24,24,25,25,26
Wisconsin Geriatrics,P42,F627,29,29,31,31,28,25,22,22,25,24,20,21
Wisconsin Geriatrics,P42,F634,21,19,20,18,17,17,15,15,16,18,19,18
Wisconsin Geriatrics,P42,F636,19,18,17,16,17,17,16,18,18,16,16,17
Wisconsin Geriatrics,P42,F637,21,19,18,19,21,20,20,18,22,21,18,17
Wisconsin Geriatrics,P42,F643,21,19,15,15,15,16,17,16,17,20,22,21
Wisconsin Geriatrics,P42,F650,11,12,12,14,14,14,13,14,14,14,13,15
Wisconsin Geriatrics,P42,F663,7,8,8,8,8,8,7,7,7,7,0,0
Wisconsin Geriatrics,P42,F664,8,8,8,9,6,6,6,7,8,8,8,9
Wisconsin Geriatrics,P42,F671,16,15,12,12,10,9,11,11,10,9,9,9
Wisconsin Geriatrics,P42,F673,27,27,27,26,31,28,27,27,27,29,30,30
Wisconsin Geriatrics,P42,F678,10,9,8,8,8,9,9,10,11,11,11,11
Wisconsin Geriatrics,P42,F689,11,12,11,11,11,12,13,13,13,13,12,12
Wisconsin Geriatrics,P42,F703,19,21,25,25,25,24,24,30,32,35,33,33
Wisconsin Geriatrics,P42,F705,15,14,14,15,16,14,16,15,15,15,12,14
Wisconsin Geriatrics,P42,F72,45,50,52,53,56,55,59,58,60,63,62,59
Wisconsin Geriatrics,P42,F729,11,14,13,12,14,14,16,14,15,17,18,18
Wisconsin Geriatrics,P42,F740,11,10,11,11,10,8,8,7,7,0,0,0
Wisconsin Geriatrics,P42,F762,3,3,3,3,3,3,3,4,4,4,4,5
Wisconsin Geriatrics,P42,F764,3,3,3,3,3,3,3,3,4,4,3,3
Wisconsin Geriatrics,P42,F768,16,16,16,15,15,14,17,18,21,24,23,20
Wisconsin Geriatrics,P42,F790,12,13,14,18,17,20,22,21,21,22,23,21
Wisconsin Geriatrics,P42,F800,11,10,11,11,12,12,10,10,8,8,9,8
Wisconsin Geriatrics,P42,F801,23,22,21,20,22,24,23,22,23,24,27,30
Wisconsin Geriatrics,P42,F818,11,11,12,12,11,10,10,11,11,0,0,0
Wisconsin Geriatrics,P42,F833,5,4,4,4,4,5,5,5,6,0,0,0
Wisconsin Geriatrics,P42,F84,43,46,43,43,42,45,41,43,41,38,37,38
Wisconsin Geriatrics,P42,F857,11,10,10,10,10,9,8,9,9,7,7,8
Wisconsin Geriatrics,P42,F858,10,10,10,9,9,9,9,9,9,8,8,8
Wisconsin Geriatrics,P42,F865,3,3,2,2,3,4,4,5,6,6,4,4
Wisconsin Geriatrics,P42,F868,5,6,6,6,9,9,9,9,9,8,8,7
Wisconsin Geriatrics,P42,F872,3,3,3,2,2,2,2,2,2,3,3,3
Wisconsin Geriatrics,P42,F91,48,54,51,55,51,53,58,59,60,59,55,58
Wisconsin Geriatrics,P43,F195,10,0,0,0,0,0,0,0,0,0,0,0
Wisconsin Geriatrics,P43,F301,19,21,22,27,27,27,28,26,26,28,28,27
Wisconsin Geriatrics,P43,F302,14,16,16,16,15,13,13,13,14,13,13,14
Wisconsin Geriatrics,P43,F396,20,21,19,19,19,20,19,18,18,17,17,17
Wisconsin Geriatrics,P43,F479,20,20,19,18,17,17,17,20,23,21,23,22
Wisconsin Geriatrics,P43,F539,31,31,32,32,31,30,29,27,27,29,31,29
Wisconsin Geriatrics,P43,F592,19,18,19,18,22,22,22,22,23,24,24,24
Wisconsin Geriatrics,P43,F73,19,17,17,17,17,21,19,19,20,18,21,20
Wisconsin Geriatrics,P51,F1010,0,0,0,2,2,2,2,2,2,2,2,2
Wisconsin Geriatrics,P51,F1040,0,0,0,7,14,27,29,31,32,33,33,34
Wisconsin Geriatrics,P51,F1061,0,0,0,0,2,4,6,7,7,6,6,6
Wisconsin Geriatrics,P51,F1107,0,0,0,0,0,0,0,2,2,2,3,3
Wisconsin Geriatrics,P51,F1176,0,0,0,0,0,0,0,0,0,0,0,3
Wisconsin Geriatrics,P51,F169,49,50,49,46,42,38,35,31,30,27,26,26
Wisconsin Geriatrics,P51,F171,45,44,42,40,43,45,45,47,48,49,46,47
Wisconsin Geriatrics,P51,F203,36,37,38,40,39,39,38,40,40,40,41,39
Wisconsin Geriatrics,P51,F206,30,31,30,31,31,33,33,33,32,34,36,37
Wisconsin Geriatrics,P51,F313,50,52,50,49,52,50,52,52,53,52,52,50
Wisconsin Geriatrics,P51,F330,25,25,23,22,21,21,22,21,21,20,20,19
Wisconsin Geriatrics,P51,F335,40,41,44,44,44,42,41,43,46,46,43,39
Wisconsin Geriatrics,P51,F36,51,52,53,50,49,48,48,49,51,51,51,51
Wisconsin Geriatrics,P51,F395,25,24,22,20,21,22,21,23,22,21,20,21
Wisconsin Geriatrics,P51,F404,24,23,23,23,24,22,24,25,26,25,25,28
Wisconsin Geriatrics,P51,F508,9,7,8,9,9,9,9,10,9,9,8,8
Wisconsin Geriatrics,P51,F52,10,11,11,12,12,11,11,10,9,10,11,11
Wisconsin Geriatrics,P51,F568,29,30,30,30,30,32,31,32,31,31,31,29
Wisconsin Geriatrics,P51,F624,18,18,18,18,18,19,20,22,22,22,22,20
Wisconsin Geriatrics,P51,F634,21,19,20,18,17,17,15,15,16,18,19,18
Wisconsin Geriatrics,P51,F643,21,19,15,15,15,16,17,16,17,20,22,21
Wisconsin Geriatrics,P51,F650,11,12,12,14,14,14,13,14,14,14,13,15
Wisconsin Geriatrics,P51,F671,16,15,12,12,10,9,11,11,10,9,9,9
Wisconsin Geriatrics,P51,F72,45,50,52,53,56,55,59,58,60,63,62,59
Wisconsin Geriatrics,P51,F800,11,10,11,11,12,12,10,10,8,8,9,8
Wisconsin Geriatrics,P51,F84,43,46,43,43,42,45,41,43,41,38,37,38
Wisconsin Geriatrics,P56,F111,24,24,26,29,29,29,28,28,27,25,26,25
Wisconsin Geriatrics,P56,F14,7,5,5,5,5,5,6,6,7,8,8,8
Wisconsin Geriatrics,P56,F171,45,44,42,40,43,45,45,47,48,49,46,47
Wisconsin Geriatrics,P56,F172,25,25,27,29,30,30,33,33,33,33,32,32
Wisconsin Geriatrics,P56,F194,12,11,10,9,10,12,11,11,12,12,12,11
Wisconsin Geriatrics,P56,F206,30,31,30,31,31,33,33,33,32,34,36,37
Wisconsin Geriatrics,P56,F236,60,61,63,63,64,62,61,59,58,58,55,56
Wisconsin Geriatrics,P56,F318,5,6,6,6,6,5,5,6,6,6,6,6
Wisconsin Geriatrics,P56,F319,27,29,29,29,27,30,29,29,29,30,31,32
Wisconsin Geriatrics,P56,F345,23,24,26,25,24,22,22,21,21,20,21,21
Wisconsin Geriatrics,P56,F395,25,24,22,20,21,22,21,23,22,21,20,21
Wisconsin Geriatrics,P56,F538,18,17,16,18,19,16,16,16,17,17,15,16
Wisconsin Geriatrics,P56,F608,10,10,12,12,14,14,14,15,17,15,16,17
Wisconsin Geriatrics,P56,F611,55,53,56,58,59,59,58,59,54,57,59,57
Wisconsin Geriatrics,P56,F636,19,18,17,16,17,17,16,18,18,16,16,17
Wisconsin Geriatrics,P56,F637,21,19,18,19,21,20,20,18,22,21,18,17
Wisconsin Geriatrics,P56,F703,19,21,25,25,25,24,24,30,32,35,33,33
Wisconsin Geriatrics,P56,F705,15,14,14,15,16,14,16,15,15,15,12,14
Wisconsin Geriatrics,P56,F72,45,50,52,53,56,55,59,58,60,63,62,59
Wisconsin Geriatrics,P56,F729,11,14,13,12,14,14,16,14,15,17,18,18
Wisconsin Geriatrics,P56,F762,3,3,3,3,3,3,3,4,4,4,4,5
Wisconsin Geriatrics,P56,F763,3,3,3,3,2,2,2,2,2,2,2,2
Wisconsin Geriatrics,P56,F764,3,3,3,3,3,3,3,3,4,4,3,3
Wisconsin Geriatrics,P56,F790,12,13,14,18,17,20,22,21,21,22,23,21
Wisconsin Geriatrics,P56,F831,1,1,1,1,1,1,2,2,2,2,2,2
Wisconsin Geriatrics,P56,F857,11,10,10,10,10,9,8,9,9,7,7,8
Wisconsin Geriatrics,P56,F872,3,3,3,2,2,2,2,2,2,3,3,3
Wisconsin Geriatrics,P56,F91,48,54,51,55,51,53,58,59,60,59,55,58
Wisconsin Geriatrics,P6,F1128,0,0,0,0,0,0,0,0,1,4,10,14
Wisconsin Geriatrics,P6,F13,9,11,13,12,13,13,14,13,14,14,15,16
Wisconsin Geriatrics,P6,F137,29,33,34,33,36,35,35,38,38,39,40,39
Wisconsin Geriatrics,P6,F14,7,5,5,5,5,5,6,6,7,8,8,8
Wisconsin Geriatrics,P6,F169,49,50,49,46,42,38,35,31,30,27,26,26
Wisconsin Geriatrics,P6,F249,28,32,35,36,35,37,39,37,35,34,36,35
Wisconsin Geriatrics,P6,F360,23,24,25,28,29,31,30,32,35,35,36,34
Wisconsin Geriatrics,P6,F375,21,20,23,30,30,29,28,28,32,34,35,34
Wisconsin Geriatrics,P6,F441,21,22,23,22,24,27,29,29,28,24,24,23
Wisconsin Geriatrics,P6,F568,29,30,30,30,30,32,31,32,31,31,31,29
Wisconsin Geriatrics,P6,F608,10,10,12,12,14,14,14,15,17,15,16,17
Wisconsin Geriatrics,P6,F611,55,53,56,58,59,59,58,59,54,57,59,57
Wisconsin Geriatrics,P6,F616,15,0,0,0,0,0,0,0,0,0,0,0
Wisconsin Geriatrics,P6,F650,11,12,12,14,14,14,13,14,14,14,13,15
Wisconsin Geriatrics,P6,F678,10,9,8,8,8,9,9,10,11,11,11,11
Wisconsin Geriatrics,P6,F764,3,3,3,3,3,3,3,3,4,4,3,3
Wisconsin Geriatrics,P6,F818,11,11,12,12,11,10,10,11,11,0,0,0
Wisconsin Geriatrics,P67,F104,14,13,13,12,12,13,11,11,10,11,12,12
Wisconsin Geriatrics,P67,F138,40,41,41,43,43,42,45,45,43,43,42,43
Wisconsin Geriatrics,P67,F217,16,19,25,29,29,30,29,35,35,41,42,37
Wisconsin Geriatrics,P67,F232,14,13,9,9,8,8,8,10,12,16,15,13
Wisconsin Geriatrics,P67,F233,11,11,11,13,12,12,12,10,15,22,23,26
